	all	with	with_clust1	with_clust2	with_clust3	with_clust4	with_clust5	wo	wo_clust1	wo_clust2	wo_clust3	wo_clust4	wo_clust5
MA0081.1.SPIB	0.0	0.0	0.999325859441	0.788895019865	0.0	7.33236604222e-06	8.90398865749e-14	0.0	0.0193041845107	0.998910460759	1.62037050444e-12	0.000854500846375	0.0
UP00216_1_Obox1_3970.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0047.2.Foxa2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00138_1_Bsx_3483.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00391_3_Hoxa3_2783.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00408_1_Gabpa_primary	0.0	0.0	0.108450241599	0.00615618013415	0.0	0.0	0.0	0.0	0.00436993082302	0.00431640155825	0.0	0.0	0.0
UP00113_1_Hoxc4_3491.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00086_1_Irf3_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.97093801231	1.0	0.999999999855	0.999999999795	1.0	1.0
UP00053_1_Rxra_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00220_1_Nkx1-1_3856.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00136_1_Prrx2_3072.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00265_1_Pitx3_3497.2	0.000364515376865	5.15785082478e-06	0.901626381079	0.365562483827	0.998993889575	1.0	0.446496362231	0.997728693174	1.0	0.999999885183	0.991100024357	1.0	1.0
MA0124.1.NKX3-1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00109_1_Obox6_3440.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00001_1_E2F2_primary	0.0	0.0	7.41073868937e-13	0.0	0.0	0.0	2.6512125828e-13	0.0	5.05151476204e-14	6.40405220664e-06	4.68514116392e-14	0.0	1.45043976829e-11
MA0481.1.FOXP1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00008_1_Six6_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00225_1_Hlx1_2350.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00087_1_Tcfap2c_primary	0.0	0.0	0.0	9.68114477473e-14	0.0	0.0	0.0	0.0	3.65055097262e-09	6.11156648955e-07	4.60742555219e-12	0.0	0.0
UP00193_1_Rhox11_1765.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0474.1.Erg	0.0	0.0	1.52689826338e-08	1.27949798534e-08	0.0	0.0	0.0	0.0	0.0	1.0279554985e-11	0.0	0.0	0.0
UP00148_1_Hdx_3845.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00163_1_En2_0952.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0473.1.ELF1	0.0	0.0	4.03074214428e-06	7.95625351935e-07	0.0	0.0	0.0	0.0	0.0	0.000365591711703	0.0	0.0	0.0
UP00134_1_Hoxb13_3479.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0031.1.FOXD1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0119.1.TLX1::NFIC	0.0	0.0	1.0	0.887743692954	8.29276791681e-09	0.144426272946	1.25798442885e-07	0.0	1.0	0.99999999774	2.15664562571e-05	5.48412839918e-07	0.0
UP00254_1_Pou2f1_3081.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00124_1_Ipf1_3815.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00207_1_Hoxb9_3413.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0519.1.Stat5a::Stat5b	0.0	1.43341560843e-10	1.0	0.999999996862	9.53986445396e-10	0.999977136961	0.00203852594607	2.91138446018e-07	0.414647290657	0.998271605107	0.98550744324	0.999917389706	0.0697418390393
MA0092.1.Hand1::Tcfe2a	0.0	2.5938676082e-05	0.998744125336	0.999999991116	0.00832455643924	1.0	0.0331665298752	4.13002965161e-14	0.999999984671	1.0	0.000346448592016	0.292413914462	1.60848962039e-07
MA0508.1.PRDM1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0442.1.SOX10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00221_1_Phox2a_3947.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0125.1.Nobox	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00181_1_Barx1_2877.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0115.1.NR1H2::RXRA	0.233660276473	1.0	1.0	1.0	1.0	1.0	0.999999745176	0.0273019547729	1.0	1.0	0.82613662747	0.99864005149	6.77904918176e-05
UP00137_1_Hoxb3_1720.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0030.1.FOXF2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0089.1.NFE2L1::MafG	0.000348499494295	1.0	1.0	1.0	1.0	1.0	0.976916019318	3.5615299433e-06	1.0	1.0	1.0	1.0	8.11224415709e-06
UP00110_1_Dlx4_3488.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00256_1_Lhx6_2272.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0107.1.RELA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.94760253266e-05	0.00327912310996	0.0	2.49219977988e-10	0.0
MA0093.2.USF1	0.632397918659	0.819202379298	1.0	1.0	1.0	1.0	0.999637048804	0.0517384179621	1.0	1.0	0.999999999998	0.999999576798	0.320604504915
UP00049_1_Sp100_primary	1.0	1.0	1.0	1.0	0.999999865841	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0108.2.TBP	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00052_1_Osr2_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00167_1_En1_3123.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0514.1.Sox3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.994205808385
UP00022_1_Zfp740_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.66067217942e-10	0.0	0.0	0.0
MA0088.1.znf143	0.0	0.0	0.989896128515	0.000783817646883	2.0377033394e-12	2.52900023257e-06	0.0	0.0	0.980881833915	0.340402312006	1.88615793206e-07	0.0448103829387	1.07634123836e-10
UP00042_1_Gm397_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00131_1_Gbx2_3110.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0042.1.FOXI1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00082_1_Zfp187_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0465.1.CDX2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00077_1_Srf_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0135.1.Lhx3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00196_1_Hoxa4_3426.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00189_1_Hoxa5_3415.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00057_1_Zic2_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.89068810292e-12	3.33573169087e-11	0.0	0.0	0.0
UP00017_1_Nkx3-1_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00033_1_Zfp410_primary	0.980190154511	0.999999869573	1.0	1.0	1.0	1.0	1.0	0.999999998396	1.0	1.0	0.811711059791	1.0	1.0
MA0106.2.TP53	0.163758921197	0.676604481849	1.0	1.0	1.0	0.999998456499	0.546073036265	0.0517384179621	1.0	0.879016663354	1.0	0.936074741253	0.0016903194312
MA0466.1.CEBPB	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00056_1_Rfx4_primary	6.33096464142e-10	2.93078059688e-06	1.0	0.99999999967	0.00141100239719	0.870626785174	0.52416607677	7.88050058542e-09	1.0	1.0	0.999895506394	0.000151926192182	0.076356320117
UP00153_1_Pitx1_2312.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00016_1_Sry_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00198_1_Cphx_3484.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0596.1.SREBF2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999999930709	1.0	1.0	1.0
UP00014_1_Sox17_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0037.2.GATA3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0510.1.RFX5	0.0	0.0	9.08524296839e-06	6.65245636355e-11	9.7699626167e-13	2.79021250549e-12	0.0	0.0	0.177284296454	0.999987633956	2.33449453879e-07	1.65982561029e-09	0.0
MA0014.2.PAX5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0520.1.Stat6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.998209787123
UP00242_1_Hoxc8_3429.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00074_1_Isgf3g_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0098.2.Ets1	0.0	0.0	1.22957199977e-12	2.46336284704e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UP00019_1_Zbtb12_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00118_1_Pou4f3_2791.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00175_1_Lhx9_3492.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0130.1.ZNF354C	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00060_1_Max_primary	0.0	0.0	0.746190287022	0.000401360129598	7.28080595813e-09	2.4703666036e-05	7.74599594466e-08	1.23567822641e-13	0.108757210831	0.996350265407	0.0043825359816	0.0170237789077	3.96720122642e-07
UP00260_1_Hoxc6_3954.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00232_1_Dobox4_3956.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00149_1_Phox2b_3948.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00229_1_Otx1_2325.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00235_1_Hoxc11_3718.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00032_1_Gata3_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0593.1.FOXP2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0464.1.Bhlhe40	2.02637906455e-12	7.75410291531e-10	1.0	0.211177951074	0.999991617495	0.915665057815	0.0032335936237	6.94618112884e-06	1.0	1.0	0.886847053617	0.983950915614	0.000462356626292
IRF8_IECS_HAND_KANO	0.86710974678	1.0	1.0	1.0	1.0	1.0	1.0	0.734915204034	1.0	1.0	0.890830225525	1.0	0.195276832206
UP00158_1_Pou1f1_3818.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0112.2.ESR1	0.0	0.0	0.000229035207526	4.45370580637e-07	4.48530101949e-14	0.0	0.0	0.0	0.000303270279413	0.00575259423993	7.80487230401e-10	0.0	0.0
MA0104.3.Mycn	0.0	0.0	0.219321866492	9.03109456152e-06	1.38639932867e-09	8.14875863466e-05	0.0	0.0	0.96822858409	1.0	0.00202790019956	8.19997403312e-09	3.60659502263e-10
UP00061_1_Foxl1_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0033.1.FOXL1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0100.2.Myb	0.000747808240373	1.0	1.0	1.0	1.0	1.0	0.999875110779	4.47534674874e-08	1.0	1.0	0.778740691947	0.237383765395	0.00110261870185
MA0512.1.Rxra	0.0	1.72994951697e-12	1.0	1.0	0.294209713139	1.0	9.14615679859e-08	0.0	1.0	0.998715682671	0.429153281041	0.0456284067412	3.61555230199e-11
MA0062.2.GABPA	0.0	0.0	7.41073868937e-13	0.0	0.0	0.0	0.0	0.0	0.0	2.04440623541e-07	0.0	0.0	0.0
UP00083_1_Tcf7l2_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00245_1_Hoxc10_2779.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0506.1.NRF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09812159366e-12	0.0	0.0	0.0
MA0032.1.FOXC1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0475.1.FLI1	0.0	0.0	3.71014643008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UP00006_1_Zic3_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00808250636e-13	7.33122451635e-11	0.0	0.0	0.0
MA0480.1.Foxo1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.401352557133
MA0043.1.HLF	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00128_1_Pou3f2_2824.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0139.1.CTCF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12756293191e-09	1.59238483066e-07	0.0	0.0	0.0
UP00143_1_Dobox5_3493.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00092_1_Myb_primary	0.0410685921046	0.999999930661	1.0	1.0	1.0	0.999464050446	1.0	0.102585157393	1.0	1.0	1.0	0.985032151179	0.999999959881
MA0598.1.EHF	0.0	0.0	6.90467572007e-10	2.16187734381e-10	0.0	0.0	0.0	0.0	0.0	3.36231736009e-07	0.0	0.0	0.0
MA0489.1.JUN.var.2	0.0	0.0	0.643086520346	0.094247502223	0.0	2.15098802281e-05	0.0	0.0	1.61812095945e-08	0.010383115511	0.0	0.0	0.0
UP00039_1_Foxj3_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00015_1_Ehf_primary	0.0	0.0	0.369881642353	1.77271749486e-05	0.0	3.22519788654e-13	2.54352094942e-12	0.0	0.0255076383223	0.768883230358	1.59636748265e-11	0.0	0.0
UP00017_3_Nkx3-1_2923.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0502.1.NFYB	2.79941592907e-07	0.996610005552	1.0	0.999999998102	1.0	0.167947757571	0.995909139824	0.000134029818141	0.999011077659	1.0	0.996037901853	0.00193312847527	0.97140333541
UP00209_1_Cart1_0997.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00091_1_Sox5_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0513.1.SMAD2::SMAD3::SMAD4	0.0	1.66022394721e-08	0.101973738859	0.999999999601	0.0349702219014	1.0	1.07861924599e-05	4.48197035041e-13	0.226614572166	1.0	0.562488287418	0.999180201671	3.76177360825e-05
UP00117_1_Hoxd11_3873.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
