	all	with	with_clust1	with_clust2	with_clust3	with_clust4	with_clust5	wo	wo_clust1	wo_clust2	wo_clust3	wo_clust4	wo_clust5
UP00109_1_Obox6_3440.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00001_1_E2F2_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95742616671e-07	0.0	0.0	0.0
MA0481.1.FOXP1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00008_1_Six6_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00225_1_Hlx1_2350.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00087_1_Tcfap2c_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.42917362897e-07	0.00200536009085	7.33357575635e-05	0.0	1.98854710476e-10
UP00193_1_Rhox11_1765.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0474.1.Erg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UP00148_1_Hdx_3845.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00163_1_En2_0952.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0473.1.ELF1	0.0	0.0	0.0	1.90958360236e-13	0.0	0.0	0.0	0.0	0.0	8.28004331765e-12	0.0	0.0	0.0
UP00134_1_Hoxb13_3479.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0031.1.FOXD1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999960444969
MA0119.1.TLX1::NFIC	0.0	1.5441494055e-05	1.0	0.226428002075	2.01239466912e-05	1.0	0.598366079389	4.24105195407e-14	1.0	0.999391339118	0.975853228293	0.000394776949228	2.21286305946e-08
UP00254_1_Pou2f1_3081.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00124_1_Ipf1_3815.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00207_1_Hoxb9_3413.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0519.1.Stat5a::Stat5b	0.107511758247	0.999999999999	1.0	1.0	0.885628060874	1.0	1.0	0.146983819141	1.0	1.0	0.85894744572	0.999999999996	0.0886268409949
MA0092.1.Hand1::Tcfe2a	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.71169672195	1.0	1.0	0.537769006281	1.0	0.962116715207
MA0508.1.PRDM1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0442.1.SOX10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00221_1_Phox2a_3947.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0125.1.Nobox	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00181_1_Barx1_2877.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0115.1.NR1H2::RXRA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.834186960431
UP00137_1_Hoxb3_1720.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0030.1.FOXF2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0089.1.NFE2L1::MafG	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000106243598569	1.0	1.0	1.0	1.0	2.56754617567e-11
UP00110_1_Dlx4_3488.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00256_1_Lhx6_2272.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0107.1.RELA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.949027076103	0.312195151382	0.000470825926556	5.07390351956e-10	0.0
MA0093.2.USF1	0.00841704095858	0.999792472321	1.0	1.0	0.999999999841	1.0	0.993366264163	0.0378598733395	0.993193753177	1.0	1.0	0.999999972105	0.969749696233
UP00049_1_Sp100_primary	0.347230706488	0.982956314382	1.0	1.0	0.999999999794	1.0	1.0	0.113282000561	1.0	1.0	1.0	0.999997223655	0.853662042519
MA0108.2.TBP	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00052_1_Osr2_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00167_1_En1_3123.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0514.1.Sox3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00022_1_Zfp740_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08333350571e-11	6.54321041793e-12	0.0	0.0
MA0088.1.znf143	0.0	1.42872380593e-11	1.0	0.222705106657	0.00138017190665	0.000345209302611	0.239331559684	0.0	0.999999998744	0.114584522328	0.0205563586732	0.000508843230181	4.85412382432e-05
UP00042_1_Gm397_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00131_1_Gbx2_3110.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0042.1.FOXI1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00082_1_Zfp187_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0465.1.CDX2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00077_1_Srf_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0135.1.Lhx3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00196_1_Hoxa4_3426.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00189_1_Hoxa5_3415.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00057_1_Zic2_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UP00017_1_Nkx3-1_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00033_1_Zfp410_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0106.2.TP53	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0466.1.CEBPB	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00056_1_Rfx4_primary	0.0	4.42175118742e-09	1.0	1.0	0.129069079057	0.0083163794494	0.554759149202	1.21726628777e-10	0.990919422096	1.0	1.0	4.45185785791e-06	0.0124190989785
UP00153_1_Pitx1_2312.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00016_1_Sry_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00198_1_Cphx_3484.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0596.1.SREBF2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00014_1_Sox17_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0037.2.GATA3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0510.1.RFX5	0.0	0.0	0.00915690956385	1.28233055791e-05	9.04214864872e-07	1.22483100834e-05	1.11261249103e-08	0.0	0.985522890257	0.686208830969	8.98729837107e-06	0.110948254216	4.19737578028e-10
MA0014.2.PAX5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0520.1.Stat6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00242_1_Hoxc8_3429.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00074_1_Isgf3g_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0098.2.Ets1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UP00019_1_Zbtb12_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00118_1_Pou4f3_2791.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00175_1_Lhx9_3492.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0130.1.ZNF354C	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00060_1_Max_primary	0.0	0.0	0.0536095429511	0.842710003148	0.00082643280451	1.83296140488e-07	0.128159263786	4.24105195407e-14	0.0144368352385	0.735265196238	0.00504513881607	0.167812078756	4.96967108357e-05
UP00260_1_Hoxc6_3954.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00232_1_Dobox4_3956.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00149_1_Phox2b_3948.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00229_1_Otx1_2325.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00235_1_Hoxc11_3718.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00032_1_Gata3_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0593.1.FOXP2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0464.1.Bhlhe40	0.301391946454	0.854925615732	1.0	1.0	0.999999999973	1.0	0.999961574728	0.997625789866	1.0	1.0	1.0	0.999999974339	1.0
IRF8_IECS_HAND_KANO	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999999983435	1.0	0.877694687392
UP00158_1_Pou1f1_3818.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0112.2.ESR1	0.0	0.0	0.0570249141777	0.000113087252643	0.150376254234	0.30105686334	0.00453166833729	8.57576592184e-07	1.0	0.813176412304	1.0	0.489505319281	0.027122758148
MA0104.3.Mycn	0.0	0.0	0.190270033197	0.00842018934217	0.000270871649623	0.0029209378828	0.000783536822197	0.0	0.333551572405	1.0	0.0114587000721	4.94204148083e-06	0.000161585377777
UP00061_1_Foxl1_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0033.1.FOXL1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0100.2.Myb	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.987964479046	1.0	1.0	1.0	1.0	0.605766202537
MA0512.1.Rxra	1.0	1.0	1.0	1.0	1.0	1.0	0.999999981352	1.0	1.0	1.0	1.0	1.0	1.0
MA0062.2.GABPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UP00083_1_Tcf7l2_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00245_1_Hoxc10_2779.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0506.1.NRF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0032.1.FOXC1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0475.1.FLI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UP00006_1_Zic3_primary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0480.1.Foxo1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2024611296
MA0043.1.HLF	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00128_1_Pou3f2_2824.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0139.1.CTCF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33684207937e-13	8.43436806619e-07	1.14841469667e-12	0.0	0.0
UP00143_1_Dobox5_3493.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00092_1_Myb_primary	0.602318978762	1.0	1.0	1.0	1.0	1.0	1.0	0.719107221766	1.0	1.0	1.0	0.816746346592	0.999999921779
MA0598.1.EHF	0.0	0.0	7.1775918542e-13	0.0	0.0	0.0	0.0	0.0	0.0	1.35692568293e-11	0.0	0.0	0.0
MA0489.1.JUN.var.2	0.0	0.0	9.58669546192e-07	4.65943888028e-07	0.0	3.22139207087e-06	0.0	0.0	0.0	4.04121180964e-13	0.0	0.0	0.0
UP00039_1_Foxj3_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00015_1_Ehf_primary	0.0	0.0	4.42042834559e-07	7.21071269001e-05	0.0	0.0	7.19899821211e-06	0.0	1.43278336051e-06	0.695767282409	0.0	0.0	0.0
UP00017_3_Nkx3-1_2923.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0502.1.NFYB	0.0	1.06636941899e-06	1.0	1.0	1.0	1.78398051887e-09	1.0	1.08279940569e-10	0.228080309167	1.0	0.000882406963375	0.00112704603002	0.343781343327
UP00209_1_Cart1_0997.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00091_1_Sox5_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0513.1.SMAD2::SMAD3::SMAD4	1.0	1.0	1.0	1.0	1.0	1.0	0.999995379059	1.0	1.0	1.0	1.0	1.0	1.0
UP00117_1_Hoxd11_3873.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
